mosaic_leg,platform_MOSAIC,station - device operation,sampling_date,sampling_time,sample_environment,device_code,collector,tank,water type,pool,depth_start_m,depth_end_m,sample_type (variable type),sample_number,sample nr in metadata,sample_label,volume_FSW,section_volume_ml,variable_vol_ml,container_type,treatment_chemicals,storage_temperature_C,sample_box_label,transport_box_label,sample_analysis_state,project,destination,contact,sample remark,taken_by,approx_lat,approx_lon
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,N2_DARK,TEMP_MAX,CN_Experiment_8,,,CN_MIMS,813,,PS122_CN_MIMS_813,,,,vial with liquid sample,HgCl2,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,N2_DARK,TEMP_MAX,CN_Experiment_8,,,CN_MIMS,814,,PS122_CN_MIMS_814,,,,vial with liquid sample,HgCl2,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,N2_DARK,TEMP_MAX,CN_Experiment_8,,,CN_MIMS,815,,PS122_CN_MIMS_815,,,,vial with liquid sample,HgCl2,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,N2_LIGHT,TEMP_MAX,CN_Experiment_8,,,CN_MIMS,816,,PS122_CN_MIMS_816,,,,vial with liquid sample,HgCl2,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,N2_LIGHT,TEMP_MAX,CN_Experiment_8,,,CN_MIMS,817,,PS122_CN_MIMS_817,,,,vial with liquid sample,HgCl2,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,N2_LIGHT,TEMP_MAX,CN_Experiment_8,,,CN_MIMS,818,,PS122_CN_MIMS_818,,,,vial with liquid sample,HgCl2,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,AMM- DARK,TEMP_MAX,CN_Experiment_8,,,CN_NITRI,819,,PS122_CN_NITRI_819,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,AMM- DARK,TEMP_MAX,CN_Experiment_8,,,CN_NITRI,820,,PS122_CN_NITRI_820,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,AMM- DARK,TEMP_MAX,CN_Experiment_8,,,CN_NITRI,821,,PS122_CN_NITRI_821,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,AMM_LIGHT,TEMP_MAX,CN_Experiment_8,,,CN_NITRI,822,,PS122_CN_NITRI_822,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,AMM_LIGHT,TEMP_MAX,CN_Experiment_8,,,CN_NITRI,823,,PS122_CN_NITRI_823,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,AMM_LIGHT,TEMP_MAX,CN_Experiment_8,,,CN_NITRI,824,,PS122_CN_NITRI_824,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTINORG,801,,PS122_CN_NUTINORG_801,,,,vial with liquid sample,,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTINORG,802,,PS122_CN_NUTINORG_802,,,,vial with liquid sample,,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTINORG,803,,PS122_CN_NUTINORG_803,,,,vial with liquid sample,,+4°C,,,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTORG,801,,PS122_CN_NUTORG_801,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTORG,802,,PS122_CN_NUTORG_802,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTORG,803,,PS122_CN_NUTORG_803,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTORG,804,,PS122_CN_NUTORG_804,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTORG,805,,PS122_CN_NUTORG_805,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/1,vessel,PS122/1_20-60,2019-12-06,,Ocean,CTD_SBE9plus_321,12 Bottles,T0,TEMP_MAX,CN_Experiment_8,,,CN_NUTORG,806,,PS122_CN_NUTORG_806,,,,vial with liquid sample,-20°C,-20°C,,CNExp-20.1,unprocessed,CN- Project,SU,,,Pauline,86.25,121.4
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:28,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1901,1901,PS122_CN_RNA_1901,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:28,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1902,1902,PS122_CN_RNA_1902,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,18:00,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_DNA,1903,1903,PS122_CN_DNA_1903,,8500,8460,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,18:00,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_DNA,1904,1904,PS122_CN_DNA_1904,,10000,9960,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,18:00,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_DNA,1905,1905,PS122_CN_DNA_1905,,10000,9960,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,18:00,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_DNA,1906,1906,PS122_CN_DNA_1906,,10000,9960,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,14:01,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1907,1907,PS122_CN_RNA_1907,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,14:01,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1908,1908,PS122_CN_RNA_1908,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,17:40,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1909,1909,PS122_CN_RNA_1909,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,17:40,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1910,1910,PS122_CN_RNA_1910,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,18:58,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1911,1911,PS122_CN_RNA_1911,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,18:58,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1912,1912,PS122_CN_RNA_1912,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,20:08,Ocean,hand_pump,hand_pump,AA_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1913,1913,PS122_CN_RNA_1913,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,20:08,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1914,1914,PS122_CN_RNA_1914,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,21:30,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1915,1915,PS122_CN_RNA_1915,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,21:30,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1916,1916,PS122_CN_RNA_1916,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,22:41,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1917,1917,PS122_CN_RNA_1917,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,22:41,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_RNA,1918,1918,PS122_CN_RNA_1918,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:25,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1901,,PS122_CN_FCM_1901,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:25,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1901,,PS122_CN_FCM_1901,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:25,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1902,,PS122_CN_FCM_1902,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:25,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1902,,PS122_CN_FCM_1902,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,13:58,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1907,,PS122_CN_FCM_1907,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,13:58,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1907,,PS122_CN_FCM_1907,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,13:58,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1908,,PS122_CN_FCM_1908,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,13:58,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1908,,PS122_CN_FCM_1908,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,17:34,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1909,,PS122_CN_FCM_1909,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,17:34,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1909,,PS122_CN_FCM_1909,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,17:34,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1910,,PS122_CN_FCM_1910,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,17:34,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1910,,PS122_CN_FCM_1910,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,18:53,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1911,,PS122_CN_FCM_1911,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,18:53,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1911,,PS122_CN_FCM_1911,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,18:53,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1912,,PS122_CN_FCM_1912,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,18:53,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1912,,PS122_CN_FCM_1912,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,20:04,Ocean,hand_pump,hand_pump,AA_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1913,,PS122_CN_FCM_1913,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,20:04,Ocean,hand_pump,hand_pump,AA_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1913,,PS122_CN_FCM_1913,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,20:04,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1914,,PS122_CN_FCM_1914,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,20:04,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1914,,PS122_CN_FCM_1914,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,21:22,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1915,,PS122_CN_FCM_1915,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,21:22,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1915,,PS122_CN_FCM_1915,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,21:22,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1916,,PS122_CN_FCM_1916,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,21:22,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1916,,PS122_CN_FCM_1916,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,22:35,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1917,,PS122_CN_FCM_1917,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,22:35,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1917,,PS122_CN_FCM_1917,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,22:35,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1918,,PS122_CN_FCM_1918,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,22:35,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_FCM,1918,,PS122_CN_FCM_1918,,2,2,vial with liquid sample,GDA,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:40,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1901,,PS122_CN_ISO_1901,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:40,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1902,,PS122_CN_ISO_1902,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:40,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1903,,PS122_CN_ISO_1903,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:40,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1904,,PS122_CN_ISO_1904,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:40,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1905,,PS122_CN_ISO_1905,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-04,16:40,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1906,,PS122_CN_ISO_1906,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,14:07,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1907,,PS122_CN_ISO_1907,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,14:07,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1908,,PS122_CN_ISO_1908,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,14:07,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1909,,PS122_CN_ISO_1909,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,14:07,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1910,,PS122_CN_ISO_1910,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,14:07,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1911,,PS122_CN_ISO_1911,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,14:07,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1912,,PS122_CN_ISO_1912,,1200,1200,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
PS122/3,pack_ice,PS122/3_30-102,2020-03-05,17:46,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_19,0.0,,CN_ISO,1913,,PS122_CN_ISO_1913,,3480,3480,filter in aluminum foil,-80°C,-80°C,,CNExp-80.2,unprocessed,CN- Project,SU,,,Anders,88.17,31.02
